<  0> {} <> // {Friday=6, Monday=2, Saturday=7, Sunday=1, Thursday=5, Tuesday=3, Wednesday=4} {April=3, August=7, December=11, February=1, January=0, July=6, June=5, March=2, May=4, November=10, October=9, September=8} 
< 87> Arabic (Iraq){IRQ} <ara> /Arabic/ {الأحد=1, الأربعاء=4, الاثنين=2, الثلاثاء=3, الجمعة=6, الخميس=5, السبت=7} {أبريل=3, أغسطس=7, أكتوبر=9, ديسمبر=11, سبتمبر=8, فبراير=1, مارس=2, مايو=4, نوفمبر=10, يناير=0, يوليو=6, يونيو=5} 

< 88> Spanish (Chile){CHL} <spa> /Spanish/ {domingo=1, jueves=5, lunes=2, martes=3, miércoles=4, sábado=7, viernes=6} {abril=3, agosto=7, diciembre=11, enero=0, febrero=1, julio=6, junio=5, marzo=2, mayo=4, noviembre=10, octubre=9, septiembre=8} 

< 89> Arabic (Morocco){} <fin> /Arabic/ {keskiviikko=4, lauantai=7, maanantai=2, perjantai=6, sunnuntai=1, tiistai=3, torstai=5} {elokuuta=7, heinäkuuta=6, helmikuuta=1, huhtikuuta=3, joulukuuta=11, kesäkuuta=5, lokakuuta=9, maaliskuuta=2, marraskuuta=10, syyskuuta=8, tammikuuta=0, toukokuuta=4} 

< 90> Finnish{MAR} <ara> /Finnish/ {الأحد=1, الأربعاء=4, الاثنين=2, الثلاثاء=3, الجمعة=6, الخميس=5, السبت=7} {أبريل=3, أغسطس=7, أكتوبر=9, ديسمبر=11, سبتمبر=8, فبراير=1, مارس=2, مايو=4, نوفمبر=10, يناير=0, يوليو=6, يونيو=5} 

< 91> Irish (Ireland){IRL} <gle> /Irish/ {Dé Céadaoin=4, Dé Domhnaigh=1, Dé Luain=2, Dé Máirt=3, Dé Sathairn=7, Dé hAoine=6, Déardaoin=5} {Aibreán=3, Bealtaine=4, Deireadh Fómhair=9, Eanáir=0, Feabhra=1, Iúil=6, Lúnasa=7, Meitheamh=5, Meán Fómhair=8, Márta=2, Nollaig=11, Samhain=10} 

< 92> Macedonian{} <mkd> /Macedonian/ {вторник=3, недела=1, петок=6, понеделник=2, сабота=7, среда=4, четврток=5} {август=7, април=3, декември=11, март=2, мај=4, ноември=10, октомври=9, септември=8, февруари=1, јануари=0, јули=6, јуни=5} 

< 93> Turkish (Turkey){TUR} <tur> /Turkish/ {Cuma=6, Cumartesi=7, Pazar=1, Pazartesi=2, Perşembe=5, Salı=3, Çarşamba=4} {Aralık=11, Ağustos=7, Ekim=9, Eylül=8, Haziran=5, Kasım=10, Mart=2, Mayıs=4, Nisan=3, Ocak=0, Temmuz=6, Şubat=1} 

< 94> Arabic (Qatar){EST} <est> /Arabic/ {esmaspäev=2, kolmapäev=4, laupäev=7, neljapäev=5, pühapäev=1, reede=6, teisipäev=3} {aprill=3, august=7, detsember=11, jaanuar=0, juuli=6, juuni=5, mai=4, märts=2, november=10, oktoober=9, september=8, veebruar=1} 

< 95> Estonian (Estonia){QAT} <ara> /Estonian/ {الأحد=1, الأربعاء=4, الاثنين=2, الثلاثاء=3, الجمعة=6, الخميس=5, السبت=7} {أبريل=3, أغسطس=7, أكتوبر=9, ديسمبر=11, سبتمبر=8, فبراير=1, مارس=2, مايو=4, نوفمبر=10, يناير=0, يوليو=6, يونيو=5} 

< 96> Serbian (Latin){} <srp> /Serbian/ {nedelja=1, petak=6, ponedeljak=2, sreda=4, subota=7, utorak=3, četvrtak=5} {april=3, avgust=7, decembar=11, februar=1, januar=0, jul=6, jun=5, maj=4, mart=2, novembar=10, oktobar=9, septembar=8} 

< 97> Portuguese (Portugal){PRT} <por> /Portuguese/ {Domingo=1, Quarta-feira=4, Quinta-feira=5, Segunda-feira=2, Sexta-feira=6, Sábado=7, Terça-feira=3} {Abril=3, Agosto=7, Dezembro=11, Fevereiro=1, Janeiro=0, Julho=6, Junho=5, Maio=4, Março=2, Novembro=10, Outubro=9, Setembro=8} 

< 98> French (Luxembourg){LUX} <fra> /French/ {dimanche=1, jeudi=5, lundi=2, mardi=3, mercredi=4, samedi=7, vendredi=6} {août=7, avril=3, décembre=11, février=1, janvier=0, juillet=6, juin=5, mai=4, mars=2, novembre=10, octobre=9, septembre=8} 

< 99> Arabic (Oman){OMN} <ara> /Arabic/ {الأحد=1, الأربعاء=4, الاثنين=2, الثلاثاء=3, الجمعة=6, الخميس=5, السبت=7} {أبريل=3, أغسطس=7, أكتوبر=9, ديسمبر=11, سبتمبر=8, فبراير=1, مارس=2, مايو=4, نوفمبر=10, يناير=0, يوليو=6, يونيو=5} 

<100> Thai{} <tha> /Thai/ {วันจันทร์=2, วันพฤหัสบดี=5, วันพุธ=4, วันศุกร์=6, วันอังคาร=3, วันอาทิตย์=1, วันเสาร์=7} {กรกฎาคม=6, กันยายน=8, กุมภาพันธ์=1, ตุลาคม=9, ธันวาคม=11, พฤศจิกายน=10, พฤษภาคม=4, มกราคม=0, มิถุนายน=5, มีนาคม=2, สิงหาคม=7, เมษายน=3} 

<101> Albanian (Albania){ALB} <sqi> /Albanian/ {e diel=1, e enjte=5, e hënë=2, e martë=3, e mërkurë=4, e premte=6, e shtunë=7} {dhjetor=11, gusht=7, janar=0, korrik=6, maj=4, mars=2, nëntor=10, prill=3, qershor=5, shkurt=1, shtator=8, tetor=9} 

<102> Spanish (Dominican Republic){DOM} <spa> /Spanish/ {domingo=1, jueves=5, lunes=2, martes=3, miércoles=4, sábado=7, viernes=6} {abril=3, agosto=7, diciembre=11, enero=0, febrero=1, julio=6, junio=5, marzo=2, mayo=4, noviembre=10, octubre=9, septiembre=8} 

<103> Spanish (Cuba){CUB} <spa> /Spanish/ {domingo=1, jueves=5, lunes=2, martes=3, miércoles=4, sábado=7, viernes=6} {abril=3, agosto=7, diciembre=11, enero=0, febrero=1, julio=6, junio=5, marzo=2, mayo=4, noviembre=10, octubre=9, septiembre=8} 

<104> Arabic{} <ara> /Arabic/ {الأحد=1, الأربعاء=4, الاثنين=2, الثلاثاء=3, الجمعة=6, الخميس=5, السبت=7} {أبريل=3, أغسطس=7, أكتوبر=9, ديسمبر=11, سبتمبر=8, فبراير=1, مارس=2, مايو=4, نوفمبر=10, يناير=0, يوليو=6, يونيو=5} 

<105> Russian{} <rus> /Russian/ {воскресенье=1, вторник=3, понедельник=2, пятница=6, среда=4, суббота=7, четверг=5} {августа=7, апреля=3, декабря=11, июля=6, июня=5, марта=2, мая=4, ноября=10, октября=9, сентября=8, февраля=1, января=0} 

<106> English (New Zealand){NZL} <eng> /English/ {Friday=6, Monday=2, Saturday=7, Sunday=1, Thursday=5, Tuesday=3, Wednesday=4} {April=3, August=7, December=11, February=1, January=0, July=6, June=5, March=2, May=4, November=10, October=9, September=8} 

<107> Serbian (Serbia){SRB} <srp> /Serbian/ {недеља=1, петак=6, понедељак=2, среда=4, субота=7, уторак=3, четвртак=5} {август=7, април=3, децембар=11, март=2, мај=4, новембар=10, октобар=9, септембар=8, фебруар=1, јануар=0, јул=6, јун=5} 

<108> German (Switzerland){CHE} <deu> /German/ {Dienstag=3, Donnerstag=5, Freitag=6, Mittwoch=4, Montag=2, Samstag=7, Sonntag=1} {April=3, August=7, Dezember=11, Februar=1, Januar=0, Juli=6, Juni=5, Mai=4, März=2, November=10, Oktober=9, September=8} 

<109> Spanish (Uruguay){URY} <spa> /Spanish/ {domingo=1, jueves=5, lunes=2, martes=3, miércoles=4, sábado=7, viernes=6} {abril=3, agosto=7, diciembre=11, enero=0, febrero=1, julio=6, junio=5, marzo=2, mayo=4, noviembre=10, octubre=9, septiembre=8} 

<110> Malay{} <msa> /Malay/ {Ahad=1, Isnin=2, Jumaat=6, Khamis=5, Rabu=4, Sabtu=7, Selasa=3} {April=3, Disember=11, Februari=1, Januari=0, Julai=6, Jun=5, Mac=2, Mei=4, November=10, Ogos=7, Oktober=9, September=8} 

<111> Greek (Greece){GRC} <ell> /Greek/ {Δευτέρα=2, Κυριακή=1, Πέμπτη=5, Παρασκευή=6, Σάββατο=7, Τετάρτη=4, Τρίτη=3} {Απριλίου=3, Αυγούστου=7, Δεκεμβρίου=11, Ιανουαρίου=0, Ιουλίου=6, Ιουνίου=5, Μαΐου=4, Μαρτίου=2, Νοεμβρίου=10, Οκτωβρίου=9, Σεπτεμβρίου=8, Φεβρουαρίου=1} 

<112> Hebrew (Israel){ISR} <heb> /Hebrew/ {יום חמישי=5, יום ראשון=1, יום רביעי=4, יום שישי=6, יום שלישי=3, יום שני=2, שבת=7} {אוגוסט=7, אוקטובר=9, אפריל=3, דצמבר=11, יולי=6, יוני=5, ינואר=0, מאי=4, מרץ=2, נובמבר=10, ספטמבר=8, פברואר=1} 

<113> English (South Africa){ZAF} <eng> /English/ {Friday=6, Monday=2, Saturday=7, Sunday=1, Thursday=5, Tuesday=3, Wednesday=4} {April=3, August=7, December=11, February=1, January=0, July=6, June=5, March=2, May=4, November=10, October=9, September=8} 

<114> Thai (Thailand,TH){THA} <tha> /Thai/ {วันจันทร์=2, วันพฤหัสบดี=5, วันพุธ=4, วันศุกร์=6, วันอังคาร=3, วันอาทิตย์=1, วันเสาร์=7} {กรกฎาคม=6, กันยายน=8, กุมภาพันธ์=1, ตุลาคม=9, ธันวาคม=11, พฤศจิกายน=10, พฤษภาคม=4, มกราคม=0, มิถุนายน=5, มีนาคม=2, สิงหาคม=7, เมษายน=3} 

<115> Hindi{} <hin> /Hindi/ {Friday=6, Monday=2, Saturday=7, Sunday=1, Thursday=5, Tuesday=3, Wednesday=4} {April=3, August=7, December=11, February=1, January=0, July=6, June=5, March=2, May=4, November=10, October=9, September=8} 

<116> French (France){FRA} <fra> /French/ {dimanche=1, jeudi=5, lundi=2, mardi=3, mercredi=4, samedi=7, vendredi=6} {août=7, avril=3, décembre=11, février=1, janvier=0, juillet=6, juin=5, mai=4, mars=2, novembre=10, octobre=9, septembre=8} 

<117> German (Austria){AUT} <deu> /German/ {Dienstag=3, Donnerstag=5, Freitag=6, Mittwoch=4, Montag=2, Samstag=7, Sonntag=1} {April=3, August=7, Dezember=11, Februar=1, Juli=6, Juni=5, Jänner=0, Mai=4, März=2, November=10, Oktober=9, September=8} 

<118> Dutch{} <nld> /Dutch/ {dinsdag=3, donderdag=5, maandag=2, vrijdag=6, woensdag=4, zaterdag=7, zondag=1} {april=3, augustus=7, december=11, februari=1, januari=0, juli=6, juni=5, maart=2, mei=4, november=10, oktober=9, september=8} 

<119> Norwegian (Norway){NOR} <nor> /Norwegian/ {fredag=6, lørdag=7, mandag=2, onsdag=4, søndag=1, tirsdag=3, torsdag=5} {april=3, august=7, desember=11, februar=1, januar=0, juli=6, juni=5, mai=4, mars=2, november=10, oktober=9, september=8} 

<120> English (Australia){AUS} <eng> /English/ {Friday=6, Monday=2, Saturday=7, Sunday=1, Thursday=5, Tuesday=3, Wednesday=4} {April=3, August=7, December=11, February=1, January=0, July=6, June=5, March=2, May=4, November=10, October=9, September=8} 

<121> Vietnamese{} <vie> /Vietnamese/ {Chủ nhật=1, Thứ ba=3, Thứ bảy=7, Thứ hai=2, Thứ năm=5, Thứ sáu=6, Thứ tư=4} {tháng ba=2, tháng bảy=6, tháng chín=8, tháng hai=1, tháng mười=9, tháng mười hai=11, tháng mười một=10, tháng một=0, tháng năm=4, tháng sáu=5, tháng tám=7, tháng tư=3} 

<122> French (Canada){NLD} <nld> /French/ {dinsdag=3, donderdag=5, maandag=2, vrijdag=6, woensdag=4, zaterdag=7, zondag=1} {april=3, augustus=7, december=11, februari=1, januari=0, juli=6, juni=5, maart=2, mei=4, november=10, oktober=9, september=8} 

<123> Latvian (Latvia){CAN} <fra> /Latvian/ {dimanche=1, jeudi=5, lundi=2, mardi=3, mercredi=4, samedi=7, vendredi=6} {août=7, avril=3, décembre=11, février=1, janvier=0, juillet=6, juin=5, mai=4, mars=2, novembre=10, octobre=9, septembre=8} 

<124> Dutch (Netherlands){LVA} <lav> /Dutch/ {ceturtdiena=5, otrdiena=3, piektdiena=6, pirmdiena=2, sestdiena=7, svētdiena=1, trešdiena=4} {aprīlis=3, augusts=7, decembris=11, februāris=1, janvāris=0, jūlijs=6, jūnijs=5, maijs=4, marts=2, novembris=10, oktobris=9, septembris=8} 

<125> German (Luxembourg){LUX} <deu> /German/ {Dienstag=3, Donnerstag=5, Freitag=6, Mittwoch=4, Montag=2, Samstag=7, Sonntag=1} {April=3, August=7, Dezember=11, Februar=1, Januar=0, Juli=6, Juni=5, Mai=4, März=2, November=10, Oktober=9, September=8} 

<126> Spanish (Costa Rica){CRI} <spa> /Spanish/ {domingo=1, jueves=5, lunes=2, martes=3, miércoles=4, sábado=7, viernes=6} {abril=3, agosto=7, diciembre=11, enero=0, febrero=1, julio=6, junio=5, marzo=2, mayo=4, noviembre=10, octubre=9, septiembre=8} 

<127> Arabic (Kuwait){KWT} <ara> /Arabic/ {الأحد=1, الأربعاء=4, الاثنين=2, الثلاثاء=3, الجمعة=6, الخميس=5, السبت=7} {أبريل=3, أغسطس=7, أكتوبر=9, ديسمبر=11, سبتمبر=8, فبراير=1, مارس=2, مايو=4, نوفمبر=10, يناير=0, يوليو=6, يونيو=5} 

<128> Arabic (Libya){} <srp> /Arabic/ {недеља=1, петак=6, понедељак=2, среда=4, субота=7, уторак=3, четвртак=5} {август=7, април=3, децембар=11, март=2, мај=4, новембар=10, октобар=9, септембар=8, фебруар=1, јануар=0, јул=6, јун=5} 

<129> Serbian{LBY} <ara> /Serbian/ {الأحد=1, الأربعاء=4, الاثنين=2, الثلاثاء=3, الجمعة=6, الخميس=5, السبت=7} {أبريل=3, أغسطس=7, أكتوبر=9, ديسمبر=11, سبتمبر=8, فبراير=1, مارس=2, مايو=4, نوفمبر=10, يناير=0, يوليو=6, يونيو=5} 

<130> Italian (Switzerland){} <mlt> /Italian/ {Il-Ġimgħa=6, Il-Ħadd=1, Il-Ħamis=5, Is-Sibt=7, It-Tlieta=3, It-Tnejn=2, L-Erbgħa=4} {April=3, Awwissu=7, Diċembru=11, Frar=1, Jannar=0, Lulju=6, Marzu=2, Mejju=4, Novembru=10, Ottubru=9, Settembru=8, Ġunju=5} 

<131> Maltese{CHE} <ita> /Maltese/ {domenica=1, giovedì=5, lunedì=2, martedì=3, mercoledì=4, sabato=7, venerdì=6} {agosto=7, aprile=3, dicembre=11, febbraio=1, gennaio=0, giugno=5, luglio=6, maggio=4, marzo=2, novembre=10, ottobre=9, settembre=8} 

<132> Danish{} <dan> /Danish/ {fredag=6, lørdag=7, mandag=2, onsdag=4, søndag=1, tirsdag=3, torsdag=5} {april=3, august=7, december=11, februar=1, januar=0, juli=6, juni=5, maj=4, marts=2, november=10, oktober=9, september=8} 

<133> German (Germany){DEU} <deu> /German/ {Dienstag=3, Donnerstag=5, Freitag=6, Mittwoch=4, Montag=2, Samstag=7, Sonntag=1} {April=3, August=7, Dezember=11, Februar=1, Januar=0, Juli=6, Juni=5, Mai=4, März=2, November=10, Oktober=9, September=8} 

<134> Arabic (Algeria){DZA} <ara> /Arabic/ {الأحد=1, الأربعاء=4, الاثنين=2, الثلاثاء=3, الجمعة=6, الخميس=5, السبت=7} {أبريل=3, أغسطس=7, أكتوبر=9, ديسمبر=11, سبتمبر=8, فبراير=1, مارس=2, مايو=4, نوفمبر=10, يناير=0, يوليو=6, يونيو=5} 

<135> Slovak (Slovakia){SVK} <slk> /Slovak/ {Nedeľa=1, Piatok=6, Pondelok=2, Sobota=7, Streda=4, Utorok=3, Štvrtok=5} {apríla=3, augusta=7, decembra=11, februára=1, januára=0, júla=6, júna=5, marca=2, mája=4, novembra=10, októbra=9, septembra=8} 

<136> Italian (Italy){LTU} <lit> /Italian/ {Antradienis=3, Ketvirtadienis=5, Penktadienis=6, Pirmadienis=2, Sekmadienis=1, Trečiadienis=4, Šeštadienis=7} {balandis=3, birželis=5, gegužė=4, gruodis=11, kovas=2, lapkritis=10, liepa=6, rugpjūtis=7, rugsėjis=8, sausio=0, spalis=9, vasaris=1} 

<137> Lithuanian (Lithuania){ITA} <ita> /Lithuanian/ {domenica=1, giovedì=5, lunedì=2, martedì=3, mercoledì=4, sabato=7, venerdì=6} {agosto=7, aprile=3, dicembre=11, febbraio=1, gennaio=0, giugno=5, luglio=6, maggio=4, marzo=2, novembre=10, ottobre=9, settembre=8} 

<138> English (Ireland){IRL} <eng> /English/ {Friday=6, Monday=2, Saturday=7, Sunday=1, Thursday=5, Tuesday=3, Wednesday=4} {April=3, August=7, December=11, February=1, January=0, July=6, June=5, March=2, May=4, November=10, October=9, September=8} 

<139> Chinese (Singapore){SGP} <zho> /Chinese/ {星期一=2, 星期三=4, 星期二=3, 星期五=6, 星期六=7, 星期四=5, 星期日=1} {一月=0, 七月=6, 三月=2, 九月=8, 二月=1, 五月=4, 八月=7, 六月=5, 十一月=10, 十二月=11, 十月=9, 四月=3} 

<140> English (Canada){} <ron> /English/ {duminică=1, joi=5, luni=2, marţi=3, miercuri=4, sâmbătă=7, vineri=6} {aprilie=3, august=7, decembrie=11, februarie=1, ianuarie=0, iulie=6, iunie=5, mai=4, martie=2, noiembrie=10, octombrie=9, septembrie=8} 

<141> Romanian{CAN} <eng> /Romanian/ {Friday=6, Monday=2, Saturday=7, Sunday=1, Thursday=5, Tuesday=3, Wednesday=4} {April=3, August=7, December=11, February=1, January=0, July=6, June=5, March=2, May=4, November=10, October=9, September=8} 

<142> Dutch (Belgium){BEL} <nld> /Dutch/ {dinsdag=3, donderdag=5, maandag=2, vrijdag=6, woensdag=4, zaterdag=7, zondag=1} {april=3, augustus=7, december=11, februari=1, januari=0, juli=6, juni=5, maart=2, mei=4, november=10, oktober=9, september=8} 

<143> Norwegian{} <nor> /Norwegian/ {fredag=6, lørdag=7, mandag=2, onsdag=4, søndag=1, tirsdag=3, torsdag=5} {april=3, august=7, desember=11, februar=1, januar=0, juli=6, juni=5, mai=4, mars=2, november=10, oktober=9, september=8} 

<144> Polish{} <pol> /Polish/ {czwartek=5, niedziela=1, piątek=6, poniedziałek=2, sobota=7, wtorek=3, środa=4} {czerwca=5, grudnia=11, kwietnia=3, lipca=6, listopada=10, lutego=1, maja=4, marca=2, października=9, sierpnia=7, stycznia=0, września=8} 

<145> Chinese (China){CHN} <zho> /Chinese/ {星期一=2, 星期三=4, 星期二=3, 星期五=6, 星期六=7, 星期四=5, 星期日=1} {一月=0, 七月=6, 三月=2, 九月=8, 二月=1, 五月=4, 八月=7, 六月=5, 十一月=10, 十二月=11, 十月=9, 四月=3} 

<146> Japanese (Japan){JPN} <jpn> /Japanese/ {土曜日=7, 日曜日=1, 月曜日=2, 木曜日=5, 水曜日=4, 火曜日=3, 金曜日=6} {10月=9, 11月=10, 12月=11, 1月=0, 2月=1, 3月=2, 4月=3, 5月=4, 6月=5, 7月=6, 8月=7, 9月=8} 

<147> German (Greece){GRC} <deu> /German/ {Dienstag=3, Donnerstag=5, Freitag=6, Mittwoch=4, Montag=2, Samstag=7, Sonntag=1} {April=3, August=7, Dezember=11, Februar=1, Januar=0, Juli=6, Juni=5, Mai=4, März=2, November=10, Oktober=9, September=8} 

<148> Serbian (Latin,Serbia){SRB} <srp> /Serbian/ {nedelja=1, petak=6, ponedeljak=2, sreda=4, subota=7, utorak=3, četvrtak=5} {april=3, avgust=7, decembar=11, februar=1, januar=0, jul=6, jun=5, maj=4, mart=2, novembar=10, oktobar=9, septembar=8} 

<149> Hebrew{} <heb> /Hebrew/ {יום חמישי=5, יום ראשון=1, יום רביעי=4, יום שישי=6, יום שלישי=3, יום שני=2, שבת=7} {אוגוסט=7, אוקטובר=9, אפריל=3, דצמבר=11, יולי=6, יוני=5, ינואר=0, מאי=4, מרץ=2, נובמבר=10, ספטמבר=8, פברואר=1} 

<150> English (India){IND} <eng> /English/ {Friday=6, Monday=2, Saturday=7, Sunday=1, Thursday=5, Tuesday=3, Wednesday=4} {April=3, August=7, December=11, February=1, January=0, July=6, June=5, March=2, May=4, November=10, October=9, September=8} 

<151> Arabic (Lebanon){LBN} <ara> /Arabic/ {الأحد=1, الأربعاء=4, الاثنين=2, الثلاثاء=3, الجمعة=6, الخميس=5, السبت=7} {آب=7, آذار=2, أيلول=8, تشرين الأول=9, تشرين الثاني=10, تموز=6, حزيران=5, شباط=1, كانون الأول=11, كانون الثاني=0, نوار=4, نيسان=3} 

<152> Spanish (Nicaragua){NIC} <spa> /Spanish/ {domingo=1, jueves=5, lunes=2, martes=3, miércoles=4, sábado=7, viernes=6} {abril=3, agosto=7, diciembre=11, enero=0, febrero=1, julio=6, junio=5, marzo=2, mayo=4, noviembre=10, octubre=9, septiembre=8} 

<153> Chinese{} <zho> /Chinese/ {星期一=2, 星期三=4, 星期二=3, 星期五=6, 星期六=7, 星期四=5, 星期日=1} {一月=0, 七月=6, 三月=2, 九月=8, 二月=1, 五月=4, 八月=7, 六月=5, 十一月=10, 十二月=11, 十月=9, 四月=3} 

<154> Belarusian (Belarus){MKD} <mkd> /Belarusian/ {вторник=3, недела=1, петок=6, понеделник=2, сабота=7, среда=4, четврток=5} {август=7, април=3, декември=11, март=2, мај=4, ноември=10, октомври=9, септември=8, февруари=1, јануари=0, јули=6, јуни=5} 

<155> Macedonian (Macedonia){BLR} <bel> /Macedonian/ {аўторак=3, нядзеля=1, панядзелак=2, пятніца=6, серада=4, субота=7, чацвер=5} {верасня=8, жніўня=7, кастрычніка=9, красавіка=3, лютага=1, ліпеня=6, лістапада=10, мая=4, сакавіка=2, снежня=11, студзеня=0, чрвеня=5} 

<156> Slovenian (Slovenia){SVN} <slv> /Slovenian/ {Nedelja=1, Petek=6, Ponedeljek=2, Sobota=7, Sreda=4, Torek=3, Četrtek=5} {april=3, avgust=7, december=11, februar=1, januar=0, julij=6, junij=5, maj=4, marec=2, november=10, oktober=9, september=8} 

<157> Spanish (Peru){PER} <spa> /Spanish/ {domingo=1, jueves=5, lunes=2, martes=3, miércoles=4, sábado=7, viernes=6} {abril=3, agosto=7, diciembre=11, enero=0, febrero=1, julio=6, junio=5, marzo=2, mayo=4, noviembre=10, octubre=9, septiembre=8} 

<158> Indonesian (Indonesia){IDN} <ind> /Indonesian/ {Jumat=6, Kamis=5, Minggu=1, Rabu=4, Sabtu=7, Selasa=3, Senin=2} {Agustus=7, April=3, Desember=11, Februari=1, Januari=0, Juli=6, Juni=5, Maret=2, Mei=4, November=10, Oktober=9, September=8} 

<159> English (United Kingdom){GBR} <eng> /English/ {Friday=6, Monday=2, Saturday=7, Sunday=1, Thursday=5, Tuesday=3, Wednesday=4} {April=3, August=7, December=11, February=1, January=0, July=6, June=5, March=2, May=4, November=10, October=9, September=8} 

